time_epoch,time,temp_c,temp_f,is_day,condition,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,windchill_c,windchill_f,heatindex_c,heatindex_f,dewpoint_c,dewpoint_f,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,vis_km,vis_miles,gust_mph,gust_kph,state,city
1634279400,2021-10-15 12:00,33.4,92.1,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.0,6.5,312,NW,1002.0,29.59,0.0,0.0,59,20,40.4,104.7,33.4,92.1,40.4,104.7,24.3,75.7,0,0,0,0,10.0,6.0,4.7,7.6,Andhra Pradesh,Vijayawada
1634283000,2021-10-15 13:00,33.2,91.8,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",3.5,5.6,320,NW,1001.0,29.57,0.0,0.0,59,30,40.0,104.0,33.2,91.8,40.0,104.0,24.2,75.6,0,0,0,0,10.0,6.0,4.1,6.6,Andhra Pradesh,Vijayawada
1634286600,2021-10-15 14:00,33.0,91.4,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",3.0,4.8,328,NNW,1001.0,29.55,0.0,0.0,60,41,39.6,103.3,33.0,91.4,39.6,103.3,24.1,75.4,0,1,0,0,10.0,6.0,3.5,5.6,Andhra Pradesh,Vijayawada
1634290200,2021-10-15 15:00,32.8,91.0,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",2.5,4.0,336,NNW,1000.0,29.53,0.0,0.0,60,52,39.2,102.6,32.8,91.0,39.2,102.6,24.0,75.2,0,0,0,0,10.0,6.0,2.9,4.7,Andhra Pradesh,Vijayawada
1634293800,2021-10-15 16:00,31.4,88.6,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",2.2,3.6,228,SW,1001.0,29.55,0.0,0.0,64,44,37.0,98.5,31.4,88.6,37.0,98.5,23.7,74.7,0,1,0,0,10.0,6.0,3.1,5.0,Andhra Pradesh,Vijayawada
1634297400,2021-10-15 17:00,30.1,86.1,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",2.0,3.2,119,ESE,1001.0,29.56,0.0,0.0,68,37,34.7,94.5,30.1,86.1,34.7,94.5,23.5,74.2,0,1,0,0,10.0,6.0,3.4,5.4,Andhra Pradesh,Vijayawada
1634301000,2021-10-15 18:00,28.7,83.7,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",1.8,2.9,11,NNE,1002.0,29.58,0.0,0.0,72,30,32.5,90.5,28.7,83.7,32.5,90.5,23.2,73.8,0,0,0,0,10.0,6.0,3.6,5.8,Andhra Pradesh,Vijayawada
1634304600,2021-10-15 19:00,28.2,82.8,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",1.9,3.1,28,NNE,1002.0,29.6,0.0,0.0,74,28,31.8,89.3,28.2,82.8,31.8,89.3,23.1,73.6,0,1,0,0,10.0,6.0,3.9,6.2,Andhra Pradesh,Vijayawada
1634308200,2021-10-15 20:00,27.8,82.0,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",2.1,3.4,45,NE,1003.0,29.62,0.0,0.0,75,27,31.2,88.1,27.8,82.0,31.2,88.1,23.0,73.4,0,1,0,0,10.0,6.0,4.2,6.7,Andhra Pradesh,Vijayawada
1634311800,2021-10-15 21:00,27.3,81.1,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",2.2,3.6,63,ENE,1004.0,29.63,0.0,0.0,77,26,30.5,86.9,27.3,81.1,30.5,86.9,22.9,73.2,0,0,0,0,10.0,6.0,4.5,7.2,Andhra Pradesh,Vijayawada
1634315400,2021-10-15 22:00,26.5,79.7,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",3.0,4.8,52,NE,1003.0,29.62,0.0,0.0,82,39,29.6,85.3,26.5,79.7,29.6,85.3,23.1,73.6,0,1,0,0,10.0,6.0,5.8,9.4,Andhra Pradesh,Vijayawada
1634319000,2021-10-15 23:00,25.7,78.3,0,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/353.png', 'code': 1240}",3.7,6.0,41,NE,1003.0,29.61,0.17,0.01,87,53,28.7,83.7,25.7,78.3,28.7,83.7,23.4,74.1,1,80,0,0,10.0,6.0,7.2,11.5,Andhra Pradesh,Vijayawada
1634236200,2021-10-15 00:00,25.6,78.1,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.8,6.1,307,NW,1003.0,29.63,0.0,0.0,76,15,27.6,81.7,25.6,78.1,27.6,81.7,21.0,69.8,0,0,0,0,10.0,6.0,8.1,13.0,Andhra Pradesh,Guntur
1634239800,2021-10-15 01:00,25.3,77.5,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.1,6.6,308,NW,1003.0,29.62,0.0,0.0,76,16,27.3,81.1,25.3,77.5,27.3,81.1,20.8,69.5,0,0,0,0,10.0,6.0,8.6,13.9,Andhra Pradesh,Guntur
1634243400,2021-10-15 02:00,25.0,77.0,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.4,7.1,309,NW,1003.0,29.61,0.0,0.0,77,17,26.9,80.5,25.0,77.0,26.9,80.5,20.7,69.2,0,0,0,0,10.0,6.0,9.2,14.9,Andhra Pradesh,Guntur
1634247000,2021-10-15 03:00,24.7,76.5,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.7,7.6,310,NW,1002.0,29.6,0.0,0.0,77,18,26.6,79.9,24.7,76.5,26.6,79.9,20.5,68.9,0,0,0,0,10.0,6.0,9.8,15.8,Andhra Pradesh,Guntur
1634250600,2021-10-15 04:00,24.5,76.1,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.9,7.9,314,NW,1003.0,29.62,0.0,0.0,79,15,26.4,79.6,24.5,76.1,26.4,79.6,20.6,69.1,0,0,0,0,10.0,6.0,10.2,16.4,Andhra Pradesh,Guntur
1634254200,2021-10-15 05:00,24.3,75.7,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",5.1,8.3,318,NW,1003.0,29.63,0.0,0.0,80,13,26.3,79.3,24.3,75.7,26.3,79.3,20.7,69.3,0,0,0,0,10.0,6.0,10.6,17.0,Andhra Pradesh,Guntur
1634257800,2021-10-15 06:00,24.1,75.4,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",5.4,8.6,323,NW,1004.0,29.65,0.0,0.0,82,10,26.1,79.0,24.1,75.4,26.1,79.0,20.8,69.4,0,0,0,0,10.0,6.0,11.0,17.6,Andhra Pradesh,Guntur
1634261400,2021-10-15 07:00,25.8,78.5,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.4,8.6,330,NNW,1004.0,29.66,0.0,0.0,77,11,28.4,83.2,25.8,78.5,28.4,83.2,21.5,70.6,0,0,0,0,10.0,6.0,9.4,15.1,Andhra Pradesh,Guntur
1634265000,2021-10-15 08:00,27.6,81.6,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.4,8.6,338,NNW,1005.0,29.67,0.0,0.0,72,12,30.8,87.4,27.6,81.6,30.8,87.4,22.1,71.8,0,0,0,0,10.0,6.0,7.8,12.6,Andhra Pradesh,Guntur
1634268600,2021-10-15 09:00,29.3,84.7,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.4,8.6,345,NNW,1005.0,29.69,0.0,0.0,68,12,33.1,91.6,29.3,84.7,33.1,91.6,22.8,73.0,0,0,0,0,10.0,6.0,6.3,10.1,Andhra Pradesh,Guntur
1634272200,2021-10-15 10:00,30.6,87.1,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",5.1,8.3,341,NNW,1004.0,29.66,0.0,0.0,65,14,35.4,95.8,30.6,87.1,35.4,95.8,23.3,74.0,0,0,0,0,10.0,6.0,6.0,9.6,Andhra Pradesh,Guntur
1634275800,2021-10-15 11:00,31.9,89.4,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.9,7.9,337,NNW,1003.0,29.63,0.0,0.0,63,16,37.8,100.0,31.9,89.4,37.8,100.0,23.9,75.0,0,0,0,0,10.0,6.0,5.7,9.1,Andhra Pradesh,Guntur
1634279400,2021-10-15 12:00,33.2,91.8,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.7,7.6,333,NNW,1002.0,29.59,0.0,0.0,60,18,40.1,104.2,33.2,91.8,40.1,104.2,24.4,75.9,0,0,0,0,10.0,6.0,5.4,8.6,Andhra Pradesh,Guntur
1634283000,2021-10-15 13:00,33.1,91.6,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.3,7.0,222,SW,1001.0,29.57,0.0,0.0,60,22,39.8,103.6,33.1,91.6,39.8,103.6,24.2,75.6,0,0,0,0,10.0,6.0,4.9,7.9,Andhra Pradesh,Guntur
1634286600,2021-10-15 14:00,33.0,91.4,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",4.0,6.4,112,ESE,1001.0,29.55,0.0,0.0,60,27,39.5,103.1,33.0,91.4,39.5,103.1,24.1,75.3,0,1,0,0,10.0,6.0,4.5,7.2,Andhra Pradesh,Guntur
1634290200,2021-10-15 15:00,32.9,91.2,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",3.6,5.8,2,N,1000.0,29.53,0.0,0.0,59,32,39.2,102.6,32.9,91.2,39.2,102.6,23.9,75.0,0,0,0,0,10.0,6.0,4.0,6.5,Andhra Pradesh,Guntur
1634293800,2021-10-15 16:00,31.5,88.8,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",3.1,4.9,11,NNE,1001.0,29.55,0.0,0.0,63,29,37.0,98.6,31.5,88.8,37.0,98.6,23.6,74.5,0,1,0,0,10.0,6.0,4.0,6.5,Andhra Pradesh,Guntur
1634297400,2021-10-15 17:00,30.2,86.3,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",2.5,4.1,21,NNE,1001.0,29.56,0.0,0.0,67,26,34.8,94.6,30.2,86.3,34.8,94.6,23.3,73.9,0,0,0,0,10.0,6.0,4.0,6.5,Andhra Pradesh,Guntur
1634301000,2021-10-15 18:00,28.8,83.8,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",2.0,3.2,31,NNE,1002.0,29.58,0.0,0.0,71,23,32.6,90.7,28.8,83.8,32.6,90.7,23.0,73.4,0,0,0,0,10.0,6.0,4.0,6.5,Andhra Pradesh,Guntur
1634304600,2021-10-15 19:00,28.4,83.1,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",2.2,3.5,33,NNE,1002.0,29.6,0.0,0.0,72,23,31.9,89.5,28.4,83.1,31.9,89.5,22.9,73.2,0,0,0,0,10.0,6.0,4.4,7.1,Andhra Pradesh,Guntur
1634308200,2021-10-15 20:00,27.9,82.3,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",2.3,3.7,34,NE,1003.0,29.62,0.0,0.0,74,22,31.3,88.3,27.9,82.3,31.3,88.3,22.8,73.0,0,0,0,0,10.0,6.0,4.8,7.7,Andhra Pradesh,Guntur
1634311800,2021-10-15 21:00,27.5,81.5,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",2.5,4.0,36,NE,1004.0,29.63,0.0,0.0,75,22,30.6,87.1,27.5,81.5,30.6,87.1,22.7,72.9,0,0,0,0,10.0,6.0,5.1,8.3,Andhra Pradesh,Guntur
1634315400,2021-10-15 22:00,26.6,79.9,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.3,5.3,34,NE,1003.0,29.62,0.0,0.0,81,34,29.6,85.3,26.6,79.9,29.6,85.3,23.0,73.4,0,0,0,0,10.0,6.0,6.6,10.7,Andhra Pradesh,Guntur
1634319000,2021-10-15 23:00,25.7,78.3,0,"{'text': 'Light rain shower', 'icon': '//cdn.weatherapi.com/weather/64x64/night/353.png', 'code': 1240}",4.1,6.6,32,NNE,1003.0,29.61,0.3,0.01,87,46,28.7,83.6,25.7,78.3,28.7,83.6,23.3,73.9,1,80,0,0,10.0,6.0,8.1,13.1,Andhra Pradesh,Guntur
1634236200,2021-10-15 00:00,28.4,83.1,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.3,6.8,165,SSE,1003.0,29.63,0.0,0.0,73,16,32.0,89.6,28.4,83.1,32.0,89.6,23.0,73.4,0,0,0,0,10.0,6.0,7.2,11.5,Andhra Pradesh,Nellore
1634239800,2021-10-15 01:00,28.2,82.8,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.0,6.5,162,SSE,1003.0,29.62,0.0,0.0,73,18,31.7,89.1,28.2,82.8,31.7,89.1,22.9,73.2,0,0,0,0,10.0,6.0,6.8,10.9,Andhra Pradesh,Nellore
1634243400,2021-10-15 02:00,28.1,82.5,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.8,6.1,159,SSE,1003.0,29.61,0.0,0.0,73,20,31.4,88.5,28.1,82.5,31.4,88.5,22.7,72.9,0,0,0,0,10.0,6.0,6.4,10.3,Andhra Pradesh,Nellore
1634247000,2021-10-15 03:00,27.9,82.2,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.6,5.8,156,SSE,1002.0,29.6,0.0,0.0,73,22,31.1,88.0,27.9,82.2,31.1,88.0,22.6,72.7,0,0,0,0,10.0,6.0,6.0,9.7,Andhra Pradesh,Nellore
1634250600,2021-10-15 04:00,28.0,82.3,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.7,6.0,166,SSE,1003.0,29.61,0.0,0.0,73,21,31.2,88.2,28.0,82.3,31.2,88.2,22.7,72.8,0,0,0,0,10.0,6.0,6.2,10.0,Andhra Pradesh,Nellore
1634254200,2021-10-15 05:00,28.0,82.5,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.9,6.2,175,S,1003.0,29.63,0.0,0.0,73,19,31.4,88.5,28.0,82.5,31.4,88.5,22.7,72.9,0,0,0,0,10.0,6.0,6.3,10.2,Andhra Pradesh,Nellore
1634257800,2021-10-15 06:00,28.1,82.6,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.0,6.5,185,S,1004.0,29.64,0.0,0.0,73,17,31.5,88.7,28.1,82.6,31.5,88.7,22.8,73.0,0,0,0,0,10.0,6.0,6.5,10.4,Andhra Pradesh,Nellore
1634261400,2021-10-15 07:00,29.4,85.0,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.1,6.6,165,SSE,1004.0,29.65,0.0,0.0,66,21,33.0,91.4,29.4,85.0,33.0,91.4,22.4,72.3,0,0,0,0,10.0,6.0,6.1,9.8,Andhra Pradesh,Nellore
1634265000,2021-10-15 08:00,30.8,87.4,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",4.2,6.7,145,SE,1004.0,29.66,0.0,0.0,60,25,34.5,94.1,30.8,87.4,34.5,94.1,22.0,71.6,0,1,0,0,10.0,6.0,5.7,9.2,Andhra Pradesh,Nellore
1634268600,2021-10-15 09:00,32.1,89.8,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",4.3,6.8,125,SE,1005.0,29.67,0.0,0.0,54,29,36.0,96.8,32.1,89.8,36.0,96.8,21.6,70.9,0,0,0,0,10.0,6.0,5.4,8.6,Andhra Pradesh,Nellore
1634272200,2021-10-15 10:00,33.1,91.6,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",6.3,10.2,113,ESE,1004.0,29.64,0.0,0.0,51,46,37.4,99.4,33.1,91.6,37.4,99.4,21.7,71.1,0,1,0,0,10.0,6.0,7.6,12.2,Andhra Pradesh,Nellore
1634275800,2021-10-15 11:00,34.1,93.4,1,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",8.4,13.6,101,ESE,1003.0,29.6,0.0,0.0,49,64,38.9,102.0,34.1,93.4,38.9,102.0,21.9,71.4,0,2,0,0,10.0,6.0,9.8,15.8,Andhra Pradesh,Nellore
1634279400,2021-10-15 12:00,35.1,95.2,1,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",10.5,16.9,89,E,1001.0,29.57,0.0,0.0,47,81,40.3,104.5,35.1,95.2,40.3,104.5,22.0,71.6,0,0,0,0,10.0,6.0,12.1,19.4,Andhra Pradesh,Nellore
1634283000,2021-10-15 13:00,34.5,94.2,1,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",10.9,17.5,89,E,1001.0,29.55,0.0,0.0,49,63,39.7,103.5,34.5,94.2,39.7,103.5,22.2,72.0,0,2,0,0,10.0,6.0,12.5,20.2,Andhra Pradesh,Nellore
1634286600,2021-10-15 14:00,34.0,93.1,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",11.3,18.1,89,E,1000.0,29.53,0.0,0.0,51,44,39.2,102.5,34.0,93.1,39.2,102.5,22.4,72.3,0,1,0,0,10.0,6.0,13.0,20.9,Andhra Pradesh,Nellore
1634290200,2021-10-15 15:00,33.4,92.1,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",11.6,18.7,90,E,1000.0,29.52,0.0,0.0,53,26,38.6,101.5,33.4,92.1,38.6,101.5,22.6,72.7,0,0,0,0,10.0,6.0,13.4,21.6,Andhra Pradesh,Nellore
1634293800,2021-10-15 16:00,32.3,90.1,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",10.2,16.4,99,E,1000.0,29.54,0.0,0.0,58,46,37.2,99.0,32.3,90.1,37.2,99.0,22.8,73.0,0,1,0,0,10.0,6.0,12.3,19.8,Andhra Pradesh,Nellore
1634297400,2021-10-15 17:00,31.1,88.0,1,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/day/176.png', 'code': 1063}",8.8,14.2,107,ESE,1001.0,29.56,0.03,0.0,62,67,35.8,96.4,31.1,88.0,35.8,96.4,23.0,73.4,0,21,0,0,10.0,6.0,11.2,18.0,Andhra Pradesh,Nellore
1634301000,2021-10-15 18:00,30.0,86.0,0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",7.4,11.9,116,ESE,1002.0,29.58,0.04,0.0,67,87,34.4,93.9,30.0,86.0,34.4,93.9,23.2,73.8,0,0,0,0,10.0,6.0,10.1,16.2,Andhra Pradesh,Nellore
1634304600,2021-10-15 19:00,29.8,85.7,0,"{'text': 'Patchy rain possible', 'icon': '//cdn.weatherapi.com/weather/64x64/night/176.png', 'code': 1063}",6.8,10.9,120,ESE,1002.0,29.6,0.02,0.0,68,72,34.2,93.6,29.8,85.7,34.2,93.6,23.3,73.9,0,21,0,0,10.0,6.0,9.4,15.1,Andhra Pradesh,Nellore
1634308200,2021-10-15 20:00,29.7,85.4,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",6.2,10.0,124,SE,1003.0,29.62,0.0,0.0,69,58,34.1,93.3,29.7,85.4,34.1,93.3,23.3,74.0,0,1,0,0,10.0,6.0,8.7,14.0,Andhra Pradesh,Nellore
1634311800,2021-10-15 21:00,29.5,85.1,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",5.6,9.0,128,SE,1004.0,29.64,0.0,0.0,70,43,33.9,93.0,29.5,85.1,33.9,93.0,23.4,74.1,0,0,0,0,10.0,6.0,8.1,13.0,Andhra Pradesh,Nellore
1634315400,2021-10-15 22:00,28.9,84.1,0,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/night/116.png', 'code': 1003}",4.2,6.7,139,SE,1003.0,29.62,0.0,0.0,72,35,33.1,91.5,28.9,84.1,33.1,91.5,23.4,74.1,0,1,0,0,10.0,6.0,6.1,9.8,Andhra Pradesh,Nellore
1634319000,2021-10-15 23:00,28.4,83.1,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",2.8,4.4,151,SSE,1003.0,29.6,0.0,0.0,74,28,32.2,90.0,28.4,83.1,32.2,90.0,23.3,74.0,0,0,0,0,10.0,6.0,4.2,6.7,Andhra Pradesh,Nellore
1634236200,2021-10-15 00:00,28.4,83.1,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.3,6.8,165,SSE,1003.0,29.63,0.0,0.0,73,16,32.0,89.6,28.4,83.1,32.0,89.6,23.0,73.4,0,0,0,0,10.0,6.0,7.2,11.5,Andhra Pradesh,Tirupati
1634239800,2021-10-15 01:00,28.2,82.8,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.0,6.5,162,SSE,1003.0,29.62,0.0,0.0,73,18,31.7,89.1,28.2,82.8,31.7,89.1,22.9,73.2,0,0,0,0,10.0,6.0,6.8,10.9,Andhra Pradesh,Tirupati
1634243400,2021-10-15 02:00,28.1,82.5,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.8,6.1,159,SSE,1003.0,29.61,0.0,0.0,73,20,31.4,88.5,28.1,82.5,31.4,88.5,22.7,72.9,0,0,0,0,10.0,6.0,6.4,10.3,Andhra Pradesh,Tirupati
1634247000,2021-10-15 03:00,27.9,82.2,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.6,5.8,156,SSE,1002.0,29.6,0.0,0.0,73,22,31.1,88.0,27.9,82.2,31.1,88.0,22.6,72.7,0,0,0,0,10.0,6.0,6.0,9.7,Andhra Pradesh,Tirupati
1634250600,2021-10-15 04:00,28.0,82.3,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.7,6.0,166,SSE,1003.0,29.61,0.0,0.0,73,21,31.2,88.2,28.0,82.3,31.2,88.2,22.7,72.8,0,0,0,0,10.0,6.0,6.2,10.0,Andhra Pradesh,Tirupati
1634254200,2021-10-15 05:00,28.0,82.5,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",3.9,6.2,175,S,1003.0,29.63,0.0,0.0,73,19,31.4,88.5,28.0,82.5,31.4,88.5,22.7,72.9,0,0,0,0,10.0,6.0,6.3,10.2,Andhra Pradesh,Tirupati
1634257800,2021-10-15 06:00,28.1,82.6,0,"{'text': 'Clear', 'icon': '//cdn.weatherapi.com/weather/64x64/night/113.png', 'code': 1000}",4.0,6.5,185,S,1004.0,29.64,0.0,0.0,73,17,31.5,88.7,28.1,82.6,31.5,88.7,22.8,73.0,0,0,0,0,10.0,6.0,6.5,10.4,Andhra Pradesh,Tirupati
1634261400,2021-10-15 07:00,29.4,85.0,1,"{'text': 'Sunny', 'icon': '//cdn.weatherapi.com/weather/64x64/day/113.png', 'code': 1000}",4.1,6.6,165,SSE,1004.0,29.65,0.0,0.0,66,21,33.0,91.4,29.4,85.0,33.0,91.4,22.4,72.3,0,0,0,0,10.0,6.0,6.1,9.8,Andhra Pradesh,Tirupati
1634265000,2021-10-15 08:00,30.8,87.4,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",4.2,6.7,145,SE,1004.0,29.66,0.0,0.0,60,25,34.5,94.1,30.8,87.4,34.5,94.1,22.0,71.6,0,1,0,0,10.0,6.0,5.7,9.2,Andhra Pradesh,Tirupati
1634268600,2021-10-15 09:00,32.1,89.8,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",4.3,6.8,125,SE,1005.0,29.67,0.0,0.0,54,29,36.0,96.8,32.1,89.8,36.0,96.8,21.6,70.9,0,0,0,0,10.0,6.0,5.4,8.6,Andhra Pradesh,Tirupati
1634272200,2021-10-15 10:00,33.1,91.6,1,"{'text': 'Partly cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/116.png', 'code': 1003}",6.3,10.2,113,ESE,1004.0,29.64,0.0,0.0,51,46,37.4,99.4,33.1,91.6,37.4,99.4,21.7,71.1,0,1,0,0,10.0,6.0,7.6,12.2,Andhra Pradesh,Tirupati
1634275800,2021-10-15 11:00,34.1,93.4,1,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",8.4,13.6,101,ESE,1003.0,29.6,0.0,0.0,49,64,38.9,102.0,34.1,93.4,38.9,102.0,21.9,71.4,0,2,0,0,10.0,6.0,9.8,15.8,Andhra Pradesh,Tirupati
1634279400,2021-10-15 12:00,35.1,95.2,1,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",10.5,16.9,89,E,1001.0,29.57,0.0,0.0,47,81,40.3,104.5,35.1,95.2,40.3,104.5,22.0,71.6,0,0,0,0,10.0,6.0,12.1,19.4,Andhra Pradesh,Tirupati
1634283000,2021-10-15 13:00,34.5,94.2,1,"{'text': 'Cloudy', 'icon': '//cdn.weatherapi.com/weather/64x64/day/119.png', 'code': 1006}",10.9,17.5,89,E,1001.0,29.55,0.0,0.0,49,63,39.7,103.5,34.5,94.2,39.7,103.5,22.2,72.0,0,2,0,0,10.0,6.0,12.5,20.2,Andhra Pradesh,Tirupati
